Operação,Semestre,Abertura,Fechamento,Dias,Retorno total,Ticker 1,Ticker 2,Converged,Index,Retorno total - exp
1,2,506,539,33,0.06318547798022145,TOY,3691661Q,True,TOY-3691661Q-1,1.0652243965790302
2,2,557,579,22,0.02948873608826208,TOY,3691661Q,True,TOY-3691661Q-2,1.029927834390332
3,2,606,626,20,0.031075089170117476,TOY,3691661Q,True,TOY-3691661Q-3,1.031562960185026
1,2,525,534,9,0.06036894856000696,FFB,363096Q,True,FFB-363096Q-1,1.0622283818892684
2,2,551,571,20,0.014884527722183183,FFB,363096Q,True,FFB-363096Q-2,1.0149958539653268
3,2,598,612,14,0.059406924700461605,FFB,363096Q,True,FFB-363096Q-3,1.0612069842248408
4,2,616,633,17,0.06426478938918212,FFB,363096Q,False,FFB-363096Q-4,1.0663747260935763
1,2,509,511,2,0.0156759913565776,TOY,300583Q,True,TOY-300583Q-1,1.0157995042608419
2,2,529,539,10,0.025319477513913835,TOY,300583Q,True,TOY-300583Q-2,1.0256427379805308
3,2,557,563,6,0.031042954231384368,TOY,300583Q,True,TOY-300583Q-3,1.0315298115051192
4,2,578,592,14,-0.0021825137491382485,TOY,300583Q,True,TOY-300583Q-4,0.9978198662022539
5,2,600,601,1,0.0,TOY,300583Q,True,TOY-300583Q-5,1.0
6,2,604,633,29,-0.008850702552366752,TOY,300583Q,False,TOY-300583Q-6,0.9911883496174958
1,2,506,520,14,0.0556533955145424,1051665D,2784Q,True,1051665D-2784Q-1,1.0572311791553537
2,2,524,536,12,0.01715706176402909,1051665D,2784Q,True,1051665D-2784Q-2,1.0173050895101685
3,2,557,560,3,0.020164004091425713,1051665D,2784Q,True,1051665D-2784Q-3,1.0203686709417004
4,2,571,580,9,0.047023914136628875,1051665D,2784Q,True,1051665D-2784Q-4,1.04814707431229
5,2,611,633,22,-0.03900949264280085,1051665D,2784Q,False,1051665D-2784Q-5,0.961741579633753
1,2,506,525,19,0.08353075911128038,HTMXQ,363096Q,True,HTMXQ-363096Q-1,1.0871186535822492
2,2,558,561,3,-0.2019155059383999,HTMXQ,363096Q,True,HTMXQ-363096Q-2,0.8171639705282145
3,2,562,591,29,0.07700910851901588,HTMXQ,363096Q,True,HTMXQ-363096Q-3,1.0800519140211942
4,2,618,633,15,0.02950077647729077,HTMXQ,363096Q,False,HTMXQ-363096Q-4,1.0299402351967848
1,2,514,522,8,0.01610107567319763,VVI,3891289Q,True,VVI-3891289Q-1,1.016231396487736
2,2,528,551,23,-0.00043103406964983826,VVI,3891289Q,True,VVI-3891289Q-2,0.9995690588121892
3,2,564,570,6,0.027179641561904333,VVI,3891289Q,True,VVI-3891289Q-3,1.0275523772983606
4,2,600,625,25,0.009075366117925032,VVI,3891289Q,True,VVI-3891289Q-4,1.0091166721141331
5,2,629,633,4,-0.022128939681020254,VVI,3891289Q,False,VVI-3891289Q-5,0.9781141091988297
1,2,506,544,38,0.21179881490622376,DOW,WMB,True,DOW-WMB-1,1.2358992155654611
2,2,557,559,2,0.021627970165181587,DOW,WMB,True,DOW-WMB-2,1.0218635500178235
3,2,587,633,46,0.0171536155570442,DOW,WMB,False,DOW-WMB-3,1.0173015836723043
1,2,506,512,6,-0.005565987673660899,3517233Q,93916Q,True,3517233Q-93916Q-1,0.9944494737364242
